title	year	kind	KMRB	genre	country	cast	director	runtime(min)	provider
제럴드의 게임(Gerald's Game)	2017	movie	청소년관람불가	['스릴러', '공포(호러)']	['미국']	['칼라 구기노 ', '헨리 토마스', '케이트 시겔', '브루스 그린우드', '카렐 스트류컨']	['마이크 플래너건']	103	['넷플릭스']
빅뱅이론 시즌 8(The Big Bang Theory)	2014	TV	15세이상관람가	['코미디', '멜로/로맨스']	['미국']	['자니 갈렉키 ', '짐 파슨스', '칼리 쿠오코', '쿠널 나이어', '사이몬 헬버그', '멜리사 로치']	['척 로리', '빌 프래디']		['넷플릭스', '왓챠']
마터스: 천국을 보는 눈(Martyrs)	2008	movie	청소년관람불가	['드라마', '공포(호러)']	['캐나다', '프랑스']	['모르자나 아나위 ', '밀레르 잠파노이', '카트린 베갱', '패트리시아 툴라슨', '마이크 처트', '줄리엣 고셀린']	['파스칼 로지에']	103	['웨이브', '왓챠']
투 마더스(Two Mothers)	2013	movie	청소년관람불가	['드라마']	['프랑스']	['나오미 왓츠 ', '로빈 라이트', '자비에르 사무엘 ', '제임스 프레체빌 ', '소피 로우 ']	['안느 퐁텐']	111	['넷플릭스', '웨이브', '왓챠']
원더 휠(Wonder Wheel)	2017	movie	15세이상관람가	['드라마']	['미국']	['케이트 윈슬렛', '주노 템플', '저스틴 팀버레이크', '제임스 벨루시', '맥스 카셀라', '토니 시리코', '스티브 쉬리파']	['우디 앨런']	101	['넷플릭스', '쿠팡플레이']
학교 2013()	2012	TV	15세이상관람가	['드라마']	['한국']	['장나라', '최다니엘', '이종석', '박세영', '류효영', '김우빈']	['이민홍', '이응복']		['웨이브', '왓챠']
파르나서스 박사의 상상극장(The Imaginarium Of Doctor Parnassus)	2009	movie	12세이상관람가	['판타지']	['미국']	['히스 레저 ', '크리스토퍼 플러머', '조니 뎁 ', '릴리 콜 ', '주드 로 ', '콜린 파렐 ', '톰 웨이츠 ']	['테리 길리엄']	122	['왓챠']
편의점 샛별이(Backstreet Rookie)	2020	TV	15세이상관람가	['드라마']	['한국']	['지창욱', '김유정', '한선화', '도상우', '솔빈', '김선영', '이병준']	['이명우']		['웨이브', 'seezn']
아이(I)	2021	movie	15세이상관람가	['드라마']	['한국']	['김향기', '류현경', '염혜란', '탁지안', '탁지온', '이수빈', '김현목']	['김현탁']	113	['넷플릭스', '티빙']
보이스 시즌 4(Voice Season 4)	2021	TV	15세이상관람가	['드라마']	['한국']	['송승헌', '이하나', '이규형', '손은서', '백성현', '김중기', '송부건']	['신용휘']		['티빙']
