img_url	title	year	kind	KMRB	genre	country	cast	director	runtime(min)	provider
더_록_TheRock.jpg	더 록(The Rock)	1996	movie	15세이상관람가	['액션', '스릴러', '어드벤처(모험)']	['미국']	['숀 코네리', '니콜라스 케이지', '에드 해리스', '마이클 빈', '윌리엄 포사이스', '데이빗 모스 ', '존 스펜서']	['마이클 베이']	131	['디즈니+']
해피_투게더_HappyTogether.jpg	해피 투게더(Happy Together)	1997	movie	청소년관람불가	['드라마']	['홍콩']	['장국영', '양조위', '장첸', '관숙의']	['왕가위']	96	['왓챠']
콜래트럴_Collateral.jpg	콜래트럴(Collateral)	2004	movie	15세이상관람가	['드라마', '스릴러', '범죄']	['미국']	['톰 크루즈', '제이미 폭스 ', '피터 버그', '마크 러팔로', '브루스 맥길', '제이다 핀켓 스미스 ']	['마이클 만']	120	['아마존 프라임 비디오']
로마의_휴일_RomanHoliday.jpg	로마의 휴일(Roman Holiday)	1953	movie	전체관람가	['드라마', '코미디', '멜로/로맨스']	['미국', '이탈리아']	['그레고리 펙', '오드리 헵번 ', '에디 알버트', '하커트 윌리암스', '하틀리 파워', '마가렛 로우링스']	['윌리엄 와일러']	118	['웨이브', '왓챠']
제리_맥과이어_JerryMaguire.jpg	제리 맥과이어(Jerry Maguire)	1996	movie	15세이상관람가	['드라마', '멜로/로맨스']	['미국']	['톰 크루즈', '쿠바 구딩 쥬니어', '제이 모어', '르네 젤위거', '레지나 킹', '켈리 프레스톤', '보니 헌트']	['카메론 크로우']	138	['웨이브', '왓챠', '쿠팡플레이', 'seezn']
프렌즈_시즌_1_Friends.jpg	프렌즈 시즌 1(Friends)	1994	TV	15세이상관람가	['드라마', '코미디', '멜로/로맨스']	['미국']	['제니퍼 애니스톤', '데이빗 쉼머', '매튜 페리', '맷 르블랑', '커트니 콕스', '리사 쿠드로 ']	['데이비드 크레인', '마타 카우프먼']		['넷플릭스']
히트_Heat.jpg	히트(Heat)	1995	movie	청소년관람불가	['액션', '범죄']	['미국']	['알 파치노', '로버트 드 니로', '발 킬머', '톰 시즈모어', '존 보이트 ', '애슐리 쥬드', '다이앤 베노라']	['마이클 만']	170	['티빙', '왓챠', '쿠팡플레이', '아마존 프라임 비디오']
시티_오브_갓_CityOfGod.jpg	시티 오브 갓(City Of God)	2002	movie	청소년관람불가	['드라마', '범죄']	['미국']	['알렉산드레 로드리게즈', '펠리페 하겐센', '마테우스 나츠터가엘', '리안드로 퍼미노', '더글라스 실바', '세우 조르지']	['페르난도 메이렐레스', '카티아 런드']	130	['왓챠']
인정사정_볼_것_없다_NowhereToHide.jpg	인정사정 볼 것 없다(Nowhere To Hide)	1999	movie	12세이상관람가	['드라마', '액션']	['한국']	['박중훈', '안성기', '장동건', '최지우', '도용구', '박승호', '기주봉']	['이명세']	112	['티빙']
킬링_이브_시즌_1_KillingEve.jpg	킬링 이브 시즌 1(Killing Eve)	2018	TV	청소년관람불가	['드라마', '액션', '어드벤처(모험)']	['미국', '영국', '이탈리아']	['산드라 오', '피오나 쇼우 ', '조디 코머', '숀 델라니', '커비 하월-밥티스트']	['데이먼 토머스', '존 이스트', '해리 브래드비어']		['왓챠']
멋진_하루_MyDearEnemy.jpg	멋진 하루(My Dear Enemy)	2008	movie	12세이상관람가	['드라마', '멜로/로맨스']	['한국']	['전도연', '하정우', '김혜옥', '김중기', '김영민', '신영진', '조시내']	['이윤기']	123	['왓챠']
황혼에서_새벽까지_FromDuskTillDawn.jpg	황혼에서 새벽까지(From Dusk Till Dawn)	1996	movie	청소년관람불가	['액션', '스릴러', '공포(호러)', '범죄']	['미국']	['하비 케이틀', '조지 클루니', '쿠엔틴 타란티노', '줄리엣 루이스', '셀마 헤이엑', '브렌다 힐하우스', '마크 로렌스']	['로버트 로드리게즈']	108	['티빙', '왓챠']
으라차차_와이키키_시즌_1_WelcometoWaikiki.jpg	으라차차 와이키키 시즌 1(Welcome to Waikiki)	2018	TV	15세이상관람가	['드라마']	['한국']	['김정현', '이이경', '손승원', '정인선', '고원희', '이주우', '강경준']	['이창민']		['넷플릭스', '티빙']
고령가_소년_살인사건_ABrighterSummerDay.jpg	고령가 소년 살인사건(A Brighter Summer Day)	1991	movie	15세이상관람가	['드라마']	['대만']	['장첸', '양정이', '장국주', '금연령', '왕 주안', '장한', '강수경']	['에드워드 양']	237	['넷플릭스', '웨이브']
언내추럴_.jpg	언내추럴()	2018	TV	15세이상관람가	['드라마']	['일본']	['이시하라 사토미', '이우라 아라타', '쿠보타 마사타카', '이치카와 미카코', '이케다 테츠히로', '마츠시게 유타카', '류세이 료 ']	['츠카하라 아유코']		['웨이브', '왓챠']
프렌즈_시즌_5_Friends.jpg	프렌즈 시즌 5(Friends)	1998	TV	15세이상관람가	['드라마', '코미디', '멜로/로맨스']	['미국']	['제니퍼 애니스톤', '커트니 콕스', '리사 쿠드로 ', '데이빗 쉼머', '매튜 페리', '맷 르블랑']	['데이비드 크레인', '마타 카우프먼']		['넷플릭스']
왕좌의_게임_시즌_5_GameofThrones.jpg	왕좌의 게임 시즌 5(Game of Thrones)	2015	TV	청소년관람불가	['드라마', '액션', '어드벤처(모험)']	['미국', '영국']	['키트 해링턴 ', '찰스 댄스', '에밀리아 클라크 ', '피터 딘클리지 ', '니콜라이 코스터-왈도', '레나 헤디']	['마크 미로드', '마이클 슬로비스']		['웨이브', '왓챠']
육룡이_나르샤_SixFlyingDragons.jpg	육룡이 나르샤(Six Flying Dragons)	2015	TV	15세이상관람가	['드라마', '서사']	['한국']	['김명민', '유아인', '신세경', '변요한', '윤균상', '천호진']	['신경수', '이정흠']		['웨이브', '왓챠']
